宏|B40 G9 S7 F1277 N1286 V1314 H2202 DK1397 L2212 IN2050 P2-3-4 I3m4.3 Yhong2|コウ ひろ.い|あつ ひろ ひろし||wide, large
宐|B40 S7 P2-3-4 Yyi2|ギ よろ.しい よろ.しく|むべ||
宑|B40 S7 P2-3-4 Yjing3|セイ ショウ うちいど|||
宓|B40 S8 P2-3-5 Ymi4|ミチ フク ヒツ やす.らか|||quiet, silent, in good health
宔|B40 S8 P2-3-5 Yguai1|シュ|||
宕|B40 G9 S8 F2248 N1289 V1316 P2-3-5 I3m5.3 Ydang4|トウ すぎる|||cave
宖|B40 S8 P2-3-5 Yhong2|コウ やす.らか|||
宗|B40 G6 S8 F997 N1294 V1321 H2228 DK1419 L1100 IN616 E889 P2-3-5 I3m5.1 Yzong1|シュウ ソウ むね|かず し そ そお たか とし のり ひろ むな もと よし||religion, sect, denomination, main point, origin, essence
官|B40 G4 S8 F230 N1295 V1322 H2226 DK1417 L1271 IN326 E441 P2-3-5 I3m5.6 Yguan1|カン|||bureaucrat, the government
宙|B40 G6 S8 F1005 N1291 V1318 H2221 DK1413 L1109 IN991 E935 P2-3-5 I3m5.5 Yzhou4|チュウ|ひろ ゆ||mid-air, air, space, sky, memorization, interval of time
定|B40 G3 S8 F48 N1296 V1323 H2229 DK1420 L382 IN355 E351 P2-3-5 I3m5.8 Yding4|テイ ジョウ さだ.める さだ.まる さだ.か|さた||determine, fix, establish, decide
宛|B40 G9 S8 N1292 V1319 H2222 L1417 P2-3-5 I3m5.9 Ywan3 Yyuan1|エン あ.てる -あて -づつ あたか.も|||address, just like, fortunately
宜|B40 G8 S8 F1766 N1290 V1317 H2223 DK1414 L1783 IN1086 E1134 P2-3-5 I3m5.7 Yyi2|ギ よろ.しい よろ.しく|き たか のぶ のり よし||best regards, good
宝|B40 G6 S8 F1139 N1293 V1320 H2224 DK1415 L257 IN296 E971 P2-3-5 I3m5.2 Ybao3|ホウ たから|ほ||treasure, wealth, valuables
実|B40 G3 S8 F68 N1297 V1324 H2225 DK1416 L1572 IN203 E296 P2-3-5 I3m5.4 Yshi2|ジツ シツ み みの.る まこと まことに みの みち.る|ぐみ さね||reality, truth
客|B40 G3 S9 F557 N1302 V1329 H2250 DK1439 L294 IN641 E252 P2-3-6 I3m6.3 Yke4|キャク カク|||guest, visitor, customer, client
宣|B40 G6 S9 F695 N1301 V1328 H2252 DK1440 L188 IN625 E913 P2-3-6 I3m6.2 Yxuan1|セン のたま.う のたま.わく|とおる のぶ のぼる のり ひさ よし||proclaim, say, announce
室|B40 G2 S9 F550 N1300 V1327 H2254 DK1442 L754 IN166 E136 P2-3-6 I3m6.4 Yshi4|シツ むろ|||room, apartment, chamber, greenhouse, cellar
宥|B40 G9 S9 N1299 V1326 DK1443 L2210 IN2051 P2-3-6 I3m6.1 Yyou4|ユウ なだ.める ゆる.す|||soothe, calm, pacify
宦|B40 S10 N1298 V1325 P2-3-7 I3m7.14 Yhuan4|カン つかさ|||official
宨|B40 S9 P2-3-6 Ytiao3|チョウ テワ ほしいまま|||
宩|B40 S9 P2-3-6 Yshi3|シ|||
宬|B40 S10 P2-3-7 Ycheng2|セイ ジョウ くら|||archives, surname
宭|B40 S10 P2-3-7 Yqun2|クン むれい.る|||
宮|B40 G3 S10 F367 N1310 V1336 H2274 DK1459 L1033 IN721 E256 P2-3-7 I3m7.5 Ygong1|キュウ グウ ク クウ みや|ぐ み||Shinto shrine, constellations, palace, princess
宯|B40 S10 P2-3-7 Yxiao1|コウ キョウ きがあがりむす|||
宰|B40 G8 S10 F1597 N1303 V1330 H2275 DK1460 L1499 IN1488 E1288 P2-3-7 I3m7.2 Yzai3|サイ|ただ||superintend, manager, rule
宱|B40 S10 P2-3-7 Yzha1|サ ジャ ひろ.い|||
宲|B40 S10 P2-3-7 Ybao3|ホウ しまいこ.む|||
害|B40 G4 S10 F358 N1306 V1333 H2272 DK1457 L1551 IN518 E437 P2-3-7 I3m7.4 Yhai4|ガイ|||harm, injury
宴|B40 G8 S10 F1675 N1304 V1332 H2271 DK1456 L191 IN640 E1025 P2-3-7 I3m7.3 Yyan4|エン うたげ|うた やす||banquet, feast, party
宵|B40 G8 S10 F2262 N1307 V1334 H2276 DK1461 L189 IN1854 E1396 P2-3-7 I3m7.7 Yxiao1|ショウ よい|||wee hours, evening, early night
家|B40 G2 S10 F133 N1311 V1337 H2273 DK1458 L541 IN165 E83 P2-3-7 I3m7.1 Yjia1 Ygu1|カ ケ いえ や うち|あり え く つか べ||house, home
宷|B40 S10 P2-3-7 Yshen3|シン つまび.らか つぶさ.に|さい あきら さだか||
宸|B40 S10 N1305 V1331 P2-3-7 I3m7.13 Ychen2|シン のき|||eaves, palace, imperial courtesy
容|B40 G5 S10 F264 N1309 V1335 H2277 DK1462 L790 IN654 E802 P2-3-7 I3m7.8 Yrong2|ヨウ い.れる|かた ひろ まさ||contain, form, looks
宺|B40 S10 P2-3-7 Yhuang3|コウ ひろ.い|||
宼|B40 S10 P2-3-7 Ykou4|コウ あだ.する|||tyrannical, cruel, to rob, to plunder, bandits, thieves, highwaymen
宿|B40 G3 S11 F701 N1317 V1344 H2293 DK1475 L995 IN179 E505 P2-3-8 I3m8.3 Ysu4 Yxiu3 Yxiu4|シュク やど やど.る やど.す|すく ぶすき やけ||inn, lodging, relay station, dwell, lodge, be pregnant, home, dwelling
寀|B40 S11 P2-3-8 Ycai3 Yshen3|サイ ちぎょうしょ つかさ|||feudal estate
寁|B40 S11 P2-3-8 Yzan3|サン ショウ すみ.やか|とし||quick, fast
寂|B40 G8 S11 F1599 N1315 V1342 H2290 DK1472 L720 IN1669 E1345 P2-3-8 I3m8.2 Yji4 Yji2|ジャク セキ さび さび.しい さび.れる さみ.しい|||loneliness, quietly, mellow, mature, death of a priest
寃|B40 S11 N1312 V1338 P2-3-8 Yyuan1|エン|||grievance, injustice, wrong
寄|B40 G5 S11 F673 N1318 V1345 H2291 DK1473 L192 IN1361 E642 P2-3-8 I3m8.8 Yji4|キ よ.る -よ.り よ.せる|よせ より よろ||draw near, stop in, bring near, gather, collect, send, forward
寅|B40 G9 S11 F1975 N1314 V1341 H2289 DK1471 L2006 IN2052 P2-3-8 I3m8.4 Yyin2|イン とら|とも のぶ||sign of the tiger, 3-5AM, third sign of Chinese zodiac
密|B40 G6 S11 F815 N1316 V1343 H2292 DK1474 L775 IN806 E978 P2-3-8 I3m8.5 Ymi4|ミツ ひそ.か|||secrecy, density (pop), minuteness, carefulness
寇|B40 S11 N1313 V1339 P2-3-8 I3m8.10 Ykou4|コウ あだ.する|||bandits, thieves, enemy, invade
寉|B40 S11 V6495 P2-3-8 I3m8.1 Yhe4|つる|||crane (bird)
富|B40 G5 S12 F644 N1321 V1349 H2310 DK1489 L193 IN713 E780 P2-3-9 I3m9.5 Yfu4|フ フウ と.む とみ|と とん ふっ||wealth, enrich, abundant
寍|B40 S12 P2-3-9 Yning2|ネイ むし.ろ|||used as a term of comparison
寎|B40 S12 Ybing4 ning2 ning4|ヘイ ケイ おびえる おそわれる ねいる|||drowsy
寏|B40 S12 P2-3-9 Yhuan2|カン ぐるりとめぐらしたかき|||
寐|B40 S12 N1319 V1347 P2-3-9 I3m9.2 Ymei4|ビ ね.る|||sleep
寒|B40 G3 S12 F1456 N1322 V1350 H2311 DK1490 L1526 IN457 E245 P2-3-9 I3m9.3 Yhan2|カン さむ.い|さ さん||cold
寓|B40 G9 S12 F2330 N1320 V1348 L2211 P2-3-9 I3m9.1 Yyu4|グウ グ ドウ ぐう.する かこつ.ける よ.せる よ.る かりずまい|||temporary abode, keep, imply, suggest
寔|B40 S12 V1346 P2-3-9 I3m9.4 Yshi2|ショク これ じき まことに|||real, genuine, actual
寖|B40 S13 P2-3-10 Yjin4|シン ひた.す そそ.ぐ つ.む つ.もる|||gradually, step by step, little
寗|B40 S13 P2-3-10 Yning2|ネイ ニュウ デイ ニョウ ねが.い|||surname, peaceful, rather
寘|B40 S13 P2-3-10 Yzhi4|シ おく い.れる と.める|||put aside, put down, discard
寙|B40 S13 P2-3-10 Yyu3|ユ ものう.い う.む なま.ける おこた.る|||
寚|B40 S13 P2-3-10 Ybao3|ホウ たから|||precious, rear, valuable treasure, bullion a jewel
寛|B40 G8 S13 F1377 N1325 V1352 H2327 DK1502 L226 IN1050 E1110 P2-3-10 I3m10.3 Ykuan1|カン くつろ.ぐ ひろ.い ゆる.やか|とも のぶ のり ひろし ひろん ゆた ゆたか||tolerant, leniency, generosity, relax, feel at home, be at ease, broadminded
寝|B40 G8 S13 F1034 N1326 V1353 H2329 DK1503 L1150 IN1079 E1441 P2-3-10 I3m10.1 Yqin3|シン ね.る ね.かす い.ぬ みたまや や.める|||lie down, sleep, rest, bed, remain unsold
寞|B40 S13 N1323 V1351 P2-3-10 I3m10.4 Ymo4|バク マク さび.しい|||lonely, quiet
察|B40 G4 S14 F477 N1334 V1360 H2347 DK1520 L1103 IN619 E489 P2-3-11 I3m11.6 Ycha2|サツ|||guess, presume, surmise, judge, understand
寠|B40 S14 P2-3-11 Yju4|ク ル ロウ まず.しい やつ.れる ちいさ.い|||poor, impoverished
寡|B40 G8 S14 F2035 N1337 V1363 H2344 DK1518 L617 IN1851 E1053 P2-3-11 I3m11.2 Ygua3|カ|||widow, minority, few
寢|B40 G10 S14 N1327 V1354 H2352 P2-3-11 Yqin3|シン ね.る ね.かす い.ぬ みたまや や.める|||sleep, rest, bed chamber
寤|B40 S14 N1332 V1358 P2-3-11 I3m11.1 Ywu4|ゴ さ.める|||awake, understand
寥|B40 S14 N1333 V1359 H2346 P2-3-11 I3m11.5 Yliao2|リョウ さび.しい|||lonely
實|B40 G10 S14 N1329 V1356 H2350 P2-3-11 Yshi2|ジツ シツ み みの.る まこと.に みの.り みち.る|さな さね みつ||truth, reality
寧|B40 G8 S14 F1697 N1335 V1361 H2345 DK1519 L834 IN1412 E1678 P2-3-11 I3m11.8 Yning2 Yning4|ネイ むし.ろ|あき やす やすし よし||rather, preferably
寨|B40 S14 N1331 V1357 P2-3-11 I3m11.3 Yzhai4|サイ とりで|||fort
審|B40 G8 S15 F412 N1341 V1367 H2360 DK1527 L1910 IN1383 E1443 P2-3-12 I3m12.1 Yshen3|シン つまび.らか つぶさ.に|あきら||hearing, judge, trial
寫|B40 S15 N1338 V1364 H2363 P2-3-12 Yxie3|シャ うつ.す うつ.る|||be photographed, copy, describe
寬|B40 G9 S15 N1328 Ykuan1|カン ひろい ゆるやか くつろぐ|||broad, wide, spacious, vast
寮|B40 G8 S15 F1705 N1340 V1366 H2359 DK1526 L1708 IN1323 E1910 P2-3-12 I3m12.2 Yliao2|リョウ|||dormitory, hostel, villa, tea pavillion
寯|B40 S16 P2-3-13 Yjun4|シュン あつ.める あつ.まる すぐ.れる|||
寰|B40 S16 V1368 P2-3-13 I3m13.1 Yhuan2|カン|||imperial domain, world
寱|B40 S17 P2-3-14 Yyi4|ゲイ ねごと おどろ.く|||
寳|B40 S19 N1347 V1369 P2-3-16 Ybao3|ホウ たから|み||treasure, jewel, precious, rare
寴|B40 S19 P2-3-16 Yqin1|シン した.しい した.しく|||
寵|B40 G9 S19 N1346 V1370 L2982 P2-3-16 I3m16.1 Ychong3|チョウ めぐ.み めぐ.む|||affection, love, patronage
寶|B40 S20 N1345 V1371 H2385 P2-3-17 Ybao3|ホウ たから|たか||treasure, jewel, precious, rare
寸|B41 G6 S3 F1669 N1348 V1372 H2935 DK1864 L45 IN1894 E909 P3-2-1 I0a3.17 Ycun4|スン|す みき||measurement, foot/10
寺|B41 G2 S6 F879 N1054 V1373 H2164 DK1367 L158 IN41 E133 P2-3-3 I3b3.5 Ysi4|ジ てら|||Buddhist temple
寽|B41 S7 P2-4-3 Ylu:3 Yluo1|リン リチ リツ と.る つま.む|||handful, pinch
対|B41 G3 S7 F34 N2067 V1375 H831 DK556 L1726 IN365 E336 P1-4-3 I2j5.5 Ydui4|タイ ツイ あいて こた.える そろ.い つれあ.い なら.ぶ むか.う|つし||vis-a-vis, opposite, even, equal, versus, anti-, compare
寿|B41 G8 S7 F1245 N194 V1374 H3557 DK2215 L1565 IN1550 E1351 P4-7-4 I0a7.15 Yshou4|ジュ ス シュウ ことぶき ことぶ.く ことほ.ぐ|かず じ じゅう すっ すみ とし としかつ なが のぶ のり ひさ ひさし やす||longevity, congratulations, one's natural life
封|B41 G8 S9 F1143 N1349 V1376 H1287 DK865 L156 IN1463 E1762 P1-6-3 I3b6.13 Yfeng1|フウ ホウ|||seal, closing
専|B41 G6 S9 F506 N1350 V1377 H2644 DK1690 L46 IN600 E914 P2-6-3 I0a9.16 Yzhuan1|セン もっぱ.ら|||specialty, exclusive, mainly, solely
尃|B41 S10 Yfu1|フ ホ しく あまねし もと はらう|||to state to, to announce
射|B41 G6 S10 F937 N4603 V1380 H1458 DK979 L1249 IN900 E882 P1-7-3 I0a10.8 Yshe4 Yshi2 Yye4|シャ い.る さ.す|||shoot, shine into, onto, archery
尅|B41 S10 N779 V1378 P3-7-3 Yke4|コク かつ|||subdue, destroy, overcome
将|B41 G6 S10 F634 N2840 V1379 H460 DK336 L731 IN627 E899 P1-3-7 I2b8.3 Yjiang1 Yjiang4|ショウ ソウ まさ.に はた まさ ひきい.る もって|かつ かつり すすむ たか ゆき||leader, commander, general, admiral, or, and again, soon, from now on, just about
將|B41 G10 S11 V1381 H967 P1-4-7 Yjiang1 Yjiang4 Yqiang1|ショウ ソウ まさ.に はた ひきい.る もって|まさる||commander, general, admiral
專|B41 G10 S11 N1351 V1382 H2769 P2-8-3 Yzhuan1|セン もっぱ.ら|||specialty, exclusive, mainly, solely
尉|B41 G8 S11 F2007 N231 V1383 H1685 DK1105 L1095 IN1617 E1004 P1-8-3 I4e6.4 Ywei4 Yyu4|イ ジョウ|||military officer, jailer, old man, rank
尊|B41 G6 S12 F1181 N607 V1386 H2324 DK1500 L1439 IN704 E927 P2-3-9 I2o10.3 Yzun1|ソン たっと.い とうと.い たっと.ぶ とうと.ぶ|さだ たか たけ みこと||revered, valuable, precious, noble, exalted
尋|B41 G8 S12 F1398 N1585 V1385 H2322 DK1498 L1145 IN1082 E1451 P2-3-9 I3d9.29 Yxun2 Yxin2|ジン たず.ねる ひろ|ず つぐ||inquire, fathom, look for
尌|B41 S12 N1352 V1384 P1-9-3 Yshu4|シュ チュ ジュウ た.てる た.つ わらわ しもべ|||standing (something) up
對|B41 S14 N1353 V1387 H1863 P1-11-3 Ydui4|タイ ツイ あいて こた.える そろ.い つれあ.い なら.ぶ むか.う|つし||correct, right, facing, opposed
導|B41 G5 S15 F354 N1354 V1388 H2888 DK1845 L278 IN703 E759 P2-12-3 I5c9.3 Ydao3 Ydao4|ドウ みちび.く|みち||guidance, leading, conduct, usher
小|B42 G1 S3 F114 N1355 V1389 H7 DK2 L105 IN27 E36 P1-1-2 I3n0.1 Yxiao3|ショウ ちい.さい こ- お- さ-|いさら こう さざ しゃお ちいさ||little, small
少|B42 G2 S4 F287 N166 V1390 H3467 DK2163 L106 IN144 E143 P4-4-4 I3n1.1 Yshao3 Yshao4|ショウ すく.ない すこ.し|||few, little
尒|B42 S5 N354 Ychang2 er3|ジ ニ しかり わける なんじ ちかい|||you, your
尓|B42 S5 N1356 V1392 H2010 P2-2-3 Yer3|ジ ニ なんじ しかり その のみ|||you, that
尖|B42 G9 S6 F2133 N1357 V1393 H2176 L2903 P2-3-3 I3n3.1 Yjian1|セン とが.る さき するど.い|||be pointed, sharp, taper, displeased, angry, edgy
尗|B42 S6 P2-3-3 Yshu1|シュク まめ|||younger of brothers, father's younger brother, younger brother of a husband
尚|B42 G8 S8 F1531 N1361 V1395 H2233 DK1422 L184 IN1853 E1392 P2-3-5 I3n5.2 Yshang4|ショウ なお|たか たかし ないし なり ひさ ひさし||esteem, furthermore, still, yet
尞|B42 S12 P2-9-3 Yliao2 Yliao3|リョウ かがりび|||fuel used for sacrifices
尟|B42 S13 V1397 P1-9-4 Yxian3|セン すくな.い|||surname, fresh
尠|B42 S13 N142 V1396 P1-9-4 I3n10.3 Yxian1|セン セウ すくな.い|||at least, not a little
尢|B43 S3 V1398 H2937 P3-2-1 I0a3.21 Ywang1 Yyou2|オウ||だいのまげあし もっとも|crooked-big radical (no. 43)
尣|B43 S4 P2-2-2 Ywang1 Yyou2|オウ まげあし|||lame
尤|B43 G9 S4 N128 V1399 H3023 L2087 P3-3-1 I0a4.20 Yyou2|ユウ もっと.も とが.める|||reasonable, just, natural, superb, outstanding, plausible
尦|B43 S7 P1-4-3 Yliao4|リョウ ホウ チョウ ゆきなや.む|||
尨|B43 S7 N136 V1400 P3-4-3 I3j4.2 Ymang2 Ypang2|ボウ むくいぬ|||shaggy hair or dog
尩|B43 S8 P1-4-4 Ywang1|オウ あしなえ ま.がる よわ.い|||weak, rickety person, emaciated
尫|B43 S7 P1-3-4 Ywang1|オウ あしなえ ま.がる よわ.い|||lame
尬|B43 S7 P1-3-4 Yga4|カイ カツ ケチ あしなえ|||limp, staggering gait, embarrass
尭|B32 G9 S8 F2136 V614 H2063 DK1306 L2095 IN2043 P2-2-6 Yyao2|ギョウ たか.い|たかし たか のり あき||high, far
尮|B43 S9 P1-3-6 Yduo4|タ あしなえ せむし|||
尰|B43 S12 P1-3-9 Yzhong3 Yzhong4|ショウ ジュ シュウ|||swell
就|B43 G6 S12 F624 N323 V1401 H1694 DK1113 L1969 IN934 E890 P1-8-4 I3d9.21 Yjiu4|シュウ ジュ つ.く つ.ける|たか なり||concerning, settle, take position, depart, study, per
尲|B43 S13 P1-3-10 Ygan1|カン ケン|||limp, be embarrassed
尵|B43 S15 P1-3-12 Ygan1|タイ デ うまがや.む|||
尶|B43 S17 P1-3-14 Ygan1|カン ケン|||embarrassed, ill at ease
尸|B44 S3 N1376 V1402 H3389 P4-3-1 I3r0.1 Yshi1|シ かたしろ||しかばね しかばねかんむり|corpse, remains, flag radical (no. 44)
尹|B44 S4 F2180 N158 V1403 P4-4-1 I0a4.44 Yyin3|イン おさ ただ.す|ちか||an official rank
尺|B44 G6 S4 F1940 N1377 V1404 H3440 DK2146 L1070 IN1895 E884 P4-4-1 I3r1.1 Ychi3 Yche3|シャク|せき||shaku, Japanese foot, measure, scale, rule
尻|B44 S5 F1692 N1379 V1407 H3032 L2220 P3-3-2 I3r2.1 Ykao1|コウ しり|がみ||buttocks, hips, butt, rear
尼|B44 G8 S5 F1844 N1378 V1405 H3033 DK1919 L1054 IN1620 E1674 P3-3-2 I3r2.2 Yni2|ニ あま|||nun
尽|B44 G8 S6 F1234 N1380 V1408 H3050 DK1932 L1071 IN1726 E1447 P3-3-3 I3r3.1 Yjin3 Yjin4|ジン サン つ.くす -つ.くす -づ.くし -つ.く -づ.く -ず.く つ.きる つ.かす さかづき ことごと.く つか つき|||exhaust, use up, run out of, deplete, befriend, serve
尾|B44 G8 S7 F875 N1383 V1411 H3062 DK1942 L1915 IN1868 E1734 P3-3-4 I3r4.2 Ywei3 Yyi3|ビ お|||tail, end, counter for fish, lower slope of mountain
尿|B44 G8 S7 F1672 N1382 V1410 H3064 DK1944 L1053 IN1869 E1675 P3-3-4 I3r4.1 Yniao4 Yni4 Ysui1|ニョウ|||urine
局|B44 G3 S7 F286 N1384 V1412 H3063 DK1943 L1066 IN170 E262 P3-3-4 I3r4.4 Yju2|キョク つぼね|||bureau, board, office, affair, conclusion, court lady, lady-in-waiting, her apartment
屁|B44 S7 N1381 V1409 L2218 P3-3-4 I3r4.3 Ypi4|ヒ へ おなら|||fart, passing gas
居|B44 G5 S8 F836 N1387 V1416 H3080 DK1959 L1063 IN171 E649 P3-3-5 I3r5.3 Yju1 Yji1|キョ コ い.る -い お.る|おき ぐ すえ||reside, to be, exist, live with
屆|B44 S8 V1414 H3081 P3-3-5 Yjie4|カイ とど.ける とど.く|||reach, arrive, report, notify, forward
屈|B44 G8 S8 F1434 N1386 V1415 H3079 DK1958 L1060 IN1802 E1188 P3-3-5 I3r5.2 Yqu1|クツ かが.む かが.める|くっ||yield, bend, flinch, submit
届|B44 G6 S8 F939 N1385 V1413 H3078 DK1957 L1110 IN992 E948 P3-3-5 I3r5.1 Yjie4|カイ とど.ける -とど.け とど.く|||deliver, reach, arrive, report, notify, forward
屋|B44 G3 S9 F616 N1392 V1421 H3098 DK1973 L1058 IN167 E236 P3-3-6 I3r6.3 Ywu1|オク や|た||roof, house, shop, dealer, seller
屍|B44 S9 N1391 V1420 H3099 L2222 P3-3-6 I3r6.2 Yshi1|シ しかばね|||corpse
屎|B44 S9 N1390 V1419 P3-3-6 I3r6.1 Yshi3|シ キ くそ|||shit, excrement
屏|B44 S9 F2002 N1398 V1417 L2223 P3-3-6 I3r6.5 Yping2 Ybing3|ヘイ ビョウ おお.う しりぞ.く びょう.ぶ|||wall, fence
屐|B44 S10 N1393 V1422 P3-3-7 I3r7.3 Yji1|ゲキ ケキ はきもの|||clog
屑|B44 G9 S10 N1395 V1424 L2219 P3-3-7 I3r7.4 Yxie4|セツ くず いさぎよ.い|||rubbish, junk, trash, waste, scraps
屓|B44 S10 N1394 V1423 P3-3-7 I3r7.1 Yxi4|キ|||exerting strength (aikido)
展|B44 G6 S10 F352 N1396 V1425 H3111 DK1984 L1925 IN1129 E944 P3-3-7 I3r7.2 Yzhan3|テン|のぶ のり ひろ ゆき||unfold, expand
屙|B44 S11 P3-3-8 Ye1|ア|||to ease nature
屚|B44 S11 P3-3-8 Ylou4|ロウ ロ も.る も.れる も.らす|||leak, escape, time
屛|B44 S11 Yping2 Ybing3 Ybing4 Ybing1|ヘイ ビョウ しりぞく おおう|||
屜|B44 S11 P3-3-8 Yti4|テイ タイ くつしき しきわら|||drawer, tray, pad, screen
属|B44 G5 S12 F912 N1400 V1430 H3145 DK2009 L1953 IN1637 E744 P3-3-9 I3r9.1 Yshu3 Yzhu3|ゾク ショク さかん つく やから|さっか つき||belong, genus, subordinate official, affiliated
屟|B44 S12 Yxie4 zhu3|テイ タイ セフ|||
屠|B44 S11 N1399 V1426 L2217 P3-3-8 Ytu2|ト チョ ほふ.る|||slaughter, butcher, slay
屡|B44 S12 N1401 V1428 L2221 P3-3-9 Ylu:3|ル しばしば|||often, frequently
屢|B44 S14 V1431 P3-3-11 Ylu:3|ル しばしば|||frequently, often, again & again
屣|B44 S14 P3-3-11 Yxi3|シ ぞうり|||straw sandals or slippers that have no heel-backs
層|B44 G6 S14 F801 N1402 V1432 H3161 DK2021 L1065 IN1367 E921 P3-3-11 I3r11.2 Yceng2|ソウ|||stratum, social class, layer, story, floor
履|B44 G8 S15 F1619 N1404 V1434 H3171 DK2028 L1057 IN1635 E1896 P3-3-12 I3r12.1 Ylu:3|リ は.く|||footgear, shoes, boots, put on (the feet
屧|B44 S15 P3-3-12 Yxie4|テイ タイ ショウ しきわら くつしき|||wooden shoes, clogs
屨|B44 S17 P3-3-14 Yju4|ク くつ|||straw sandals, tread on
屩|B44 S18 P3-3-15 Yjue2|キャク カク キク コク キョウ いとぐつ くつしき しきわら|||straw sandals
屬|B44 S21 N1405 V1435 H3186 P3-3-18 Yshu3 Yzhu3|ゾク ショク さかん つく やから|||genus, subordinate official, belong, affiliated
屭|B44 S24 V1436 P3-3-21 Yxi4|キ さかん きび.しい|||gigantic strength, Hercules
屮|B45 S3 V1437 H3412 P4-3-3 I0a3.19 Yche4|テツ サ ひだりて||ふるくさ|left hand, old grass radical (no. 45)
屯|B45 G8 S4 F1980 N264 V1438 H3457 DK2156 L2033 IN1936 E1669 P4-4-3 I0a4.35 Ytun2 Yzhun1|トン|||barracks, police station, camp
屰|B45 S6 P2-2-4 Yni4|ゲキ ギャク ハク ヒャク さか.らう|||disobedient
山|B46 G1 S3 F131 N1407 V1439 H2940 DK1867 L768 IN34 E24 P3-2-1 I3o0.1 Yshan1|サン セン やま|さ やの やん||mountain
屴|B46 S5 P2-3-2 Yli4|リョク リキ そび.える|||lofty
屵|B46 S5 P2-3-2 Ye4|ガツ ガチ ゲツ ゲチ きしがたかい あおご|||
屶|B46 S5 V1441 P2-3-2 I3o2.1|なた たな|||used in proper names
屹|B46 S6 N1409 V1443 P1-3-3 I3o3.1 Yyi4 Yge1|キツ そばだ.つ|||towering mountains
屺|B46 S6 P1-3-3 Yqi3|キ|||hill with trees or grass (some give the opposite meaning)
屻|B46 S6 P1-3-3 Yren4|ジン ニン|||
屼|B46 S6 P1-3-3 Ywu4|ゴチ グツ グチ コツ|||mountain, bare hill
屽|B46 S6 P1-3-3 Yhan4|カン|||
岇|B46 S7 P2-3-4 Yang2|ゴウ やまのたかい|||
岈|B46 S7 P1-3-4 Yya2 Yxia1|コ カ こだま|||
岊|B46 S7 P1-4-3 Yjie2|セツ セチ グ|||foothill
岌|B46 S7 V1444 P2-3-4 I3o4.2 Yji2|キュウ たか.い|||high, dangerous
岏|B46 S7 P1-3-4 Ywan2|ガン けわ.しい たか.い|||
岐|B46 G8 S7 F1428 N1410 V1447 H241 DK178 L772 IN872 E1121 P1-3-4 I3o4.1 Yqi2|キ ギ|たかし また||branch off, fork in road, scene, arena, theater
岑|B46 S7 V1445 P2-3-4 I3o4.3 Ycen2|シン ギン みね|||peak, mountaintop
岒|B46 S7 P1-3-4 Yqian2|ケン ゲン|||
岔|B46 S7 V1446 P2-2-5 I2o5.5 Ycha4|タ|||fork in a road
岝|B46 S8 P2-3-5 Yzhai3|サク シャク|||name of mountain in Shandong
岟|B46 S8 P1-3-5 Yyang3|ヨウ オウ ふもと|||
岠|B46 S8 P1-3-5 Yju4|キョ ゴ|||
岡|B46 G9 S8 F463 N621 V1460 H2997 L1961 P3-2-6 I2r6.2 Ygang1|コウ おか|||mount, hill, knoll
岢|B46 S8 P2-3-5 Yke3|カ|||
岣|B46 S8 P1-3-5 Ygou3|コウ ク いただ.き|||hill in Hunan
岦|B46 S8 P2-3-5 Yli4|リョウ リュウ|||
岧|B46 S8 Ytiao2|テウ デウ|||peak, cliff, precipice
岨|B46 S8 N1411 V1456 H285 P1-3-5 I3o5.6 Yqu1|ソ ショ いしやま そば|||a rocky mountain
岩|B46 G2 S8 F787 N1414 V1461 H2235 DK1423 L770 IN1345 E249 P2-3-5 I3o5.10 Yyan2|ガン いわ|||boulder, rock, cliff
岪|B46 S8 P2-3-5 Yfu2|フツ ブチ やまみち|||
岫|B46 S8 V1451 P1-3-5 I3o5.5 Yxiu4|コウ シュウ ユウ みさき くき みね|||gorge, ravine, in the mountains, cape, promontory
岬|B46 G8 S8 F1972 N1412 V1458 H284 DK212 L1115 IN1363 E1840 P1-3-5 I3o5.4 Yjia3|コウ みさき|さき||headland, cape, spit, promontory
